,Live,time_group,LIX,Nyhedsbureau,LIX_Headline,Category_Business,Category_Krimi,Category_Politik,Category_Samfund,Category_Sport,Category_Udland,Category_Underholdning,Category_Vejr,IsBoy
5962,0,1,29.73628225993955,0,40.52941176470589,0,0,0,0,0,0,0,0,1
5963,0,1,42.14192903548226,1,58.0,0,0,0,1,0,0,0,0,0
5964,0,1,47.35742035742036,1,58.0,0,0,1,0,0,0,0,0,0
5965,0,1,43.79416282642089,1,45.5,0,0,0,0,0,1,0,0,0
5966,0,1,41.21857950600139,0,28.5,0,0,0,0,0,0,0,0,1
5967,0,1,42.73412698412699,1,56.0,0,0,0,0,0,1,0,0,0
5968,0,1,39.8427797833935,1,40.0,0,1,0,0,0,0,0,0,0
5969,0,1,56.68095238095238,0,35.57142857142857,0,0,0,1,0,0,0,0,0
5971,0,1,43.05878599454227,0,42.333333333333336,0,0,0,1,0,0,0,0,1
5972,0,1,43.57295597484277,1,58.0,0,0,0,0,0,1,0,0,0
5973,0,3,49.93193581780538,0,53.44444444444444,0,0,0,0,0,1,0,0,1
5974,0,3,48.921621621621625,1,45.5,0,0,0,0,0,1,0,0,0
5975,0,3,37.02048726467331,0,35.0,0,0,0,1,0,0,0,0,0
5976,0,3,46.06067251461988,1,31.22222222222222,0,0,1,0,0,0,0,0,0
5977,0,3,37.05844155844156,0,51.46153846153846,0,0,0,0,0,1,0,0,0
5978,0,3,43.61623195745759,1,40.0,0,0,0,0,0,1,0,0,0
5979,0,3,41.060413354531,1,38.27272727272727,0,0,0,0,0,1,0,0,0
5980,0,3,36.70809334869235,0,35.0,0,0,1,0,0,0,0,0,0
5981,0,3,48.13776408450704,0,41.66666666666667,0,0,0,1,0,0,0,0,1
5982,0,3,46.32540450021227,0,30.0,0,0,0,0,0,1,0,0,0
5983,0,3,42.03448275862069,1,58.0,0,0,0,1,0,0,0,0,0
5984,0,3,45.06837606837607,0,78.42857142857143,0,0,0,0,0,0,0,0,1
5985,0,2,48.80350877192983,1,30.0,0,0,1,0,0,0,0,0,0
5986,0,2,41.68304668304668,1,58.0,0,1,0,0,0,0,0,0,0
5987,0,2,31.096688534832865,0,20.333333333333336,0,0,0,1,0,0,0,0,1
5988,0,2,52.1980022725471,0,64.14285714285714,0,0,0,0,0,1,0,0,1
5989,0,2,56.68514412416852,1,58.0,0,0,0,1,0,0,0,0,0
5990,0,2,41.171473257252856,0,17.0,0,0,0,1,0,0,0,0,1
5991,0,2,30.595284237726094,0,28.666666666666668,0,0,0,1,0,0,0,0,0
5992,0,2,45.63908045977011,1,45.5,0,0,0,0,0,1,0,0,0
5993,0,2,44.42128642501777,0,38.27272727272727,0,0,0,0,0,0,0,0,1
5994,0,2,50.34234234234235,0,39.333333333333336,0,0,0,0,0,0,0,0,1
5995,0,2,44.61732929991357,0,62.0,0,0,0,1,0,0,0,0,1
5996,0,2,50.36501826078373,0,49.71428571428572,0,0,1,0,0,0,0,0,1
5997,0,1,48.47953216374269,1,50.0,0,0,0,0,0,1,0,0,0
5998,0,1,45.59303363397219,0,42.333333333333336,0,0,0,0,0,0,0,0,1
5999,0,1,44.89865665415103,0,62.0,0,0,0,0,0,0,0,0,1
6000,0,1,44.38567138567139,1,40.0,0,0,0,0,0,1,0,0,0
6001,0,1,42.3533850129199,1,58.0,0,0,0,1,0,0,0,0,0
6002,0,1,47.08173076923077,1,58.0,0,0,0,0,0,1,0,0,0
6003,0,1,40.36423772011122,0,68.16666666666667,0,0,0,1,0,0,0,0,1
6005,0,1,37.860914662894864,1,78.42857142857143,0,0,0,0,0,1,0,0,0
6006,0,1,42.86799245671182,1,30.0,0,0,0,0,0,1,0,0,0
6007,0,1,46.07942942942943,1,30.0,0,0,0,0,0,1,0,0,0
6008,0,3,45.49708624708624,0,43.76923076923077,0,0,0,0,0,1,0,0,1
6009,0,3,40.02789376014846,0,53.66666666666666,0,0,0,0,0,0,0,0,0
6010,0,3,43.33374157991427,1,45.5,0,0,0,0,0,1,0,0,0
6011,0,3,46.46117682741887,0,38.27272727272727,0,0,1,0,0,0,0,0,1
6012,0,3,48.01299446469556,0,42.57142857142857,0,0,0,0,0,1,0,0,0
6013,0,3,41.601387033148825,0,49.71428571428572,0,0,0,0,0,1,0,0,0
6014,0,2,31.46153846153846,0,4.0,0,0,0,1,0,0,0,0,0
6015,0,2,46.00453074433657,0,40.0,0,0,0,0,0,1,0,0,0
6016,0,2,40.14120102017157,1,64.14285714285714,0,1,0,0,0,0,0,0,0
6017,0,2,40.13955522238881,0,28.285714285714285,0,0,0,0,0,0,0,0,0
6018,0,2,39.59534368070953,0,45.0,0,0,0,0,0,0,0,0,0
6019,0,2,51.09268413247652,0,39.333333333333336,0,0,1,0,0,0,0,0,0
6020,0,2,45.21148459383753,0,47.25,0,0,0,1,0,0,0,0,0
6021,0,2,53.91686182669789,0,56.0,0,0,0,1,0,0,0,0,1
6022,0,2,38.6679104477612,0,41.66666666666667,0,0,1,0,0,0,0,0,1
6023,0,1,40.58172965453281,1,49.85714285714285,0,1,0,0,0,0,0,0,0
6024,0,1,49.96043771043771,0,39.333333333333336,0,0,0,1,0,0,0,0,1
6025,0,1,39.767605633802816,0,31.22222222222222,0,0,0,1,0,0,0,0,1
6026,0,1,36.03112155020552,1,28.666666666666668,0,0,0,1,0,0,0,0,0
6027,0,1,37.83242917420132,1,30.0,0,0,0,0,0,1,0,0,0
6028,0,1,41.94360902255639,1,58.0,0,0,0,0,0,1,0,0,0
6030,0,1,37.85968909818219,0,52.0,0,0,0,1,0,0,0,0,0
6031,0,3,50.02564102564102,1,58.0,0,0,0,0,0,1,0,0,0
6032,0,3,45.409076827757126,1,40.0,0,0,0,0,0,1,0,0,0
6033,0,3,47.57142857142857,0,43.76923076923077,0,0,0,0,0,1,0,0,1
6034,0,3,42.88592954159593,0,23.681818181818183,0,0,0,0,0,1,0,0,1
6035,0,3,39.32142857142857,1,25.0,0,0,0,0,0,1,0,0,0
6036,0,3,40.92516159639448,0,45.5,0,0,0,1,0,0,0,0,1
6037,0,3,37.6747036637931,0,28.384615384615387,0,0,0,1,0,0,0,0,0
6038,0,3,38.649534507963374,0,35.42857142857143,0,0,0,0,0,1,0,0,1
6039,0,3,42.31686810299527,0,79.0,0,0,0,1,0,0,0,0,0
6040,0,3,43.84133570440624,0,29.181818181818183,0,0,0,1,0,0,0,0,1
6041,0,3,37.6647435897436,0,47.36363636363637,0,0,0,0,0,1,0,0,0
6042,0,3,52.79407979407979,1,31.22222222222222,0,0,0,1,0,0,0,0,0
6043,0,2,38.19186046511628,1,42.333333333333336,0,0,0,0,0,1,0,0,0
6044,0,2,42.45145549385832,1,30.0,0,0,0,1,0,0,0,0,0
6045,0,2,26.94017094017094,0,36.07692307692308,0,0,0,1,0,0,0,0,1
6046,0,2,41.37189189189189,0,42.333333333333336,0,0,0,0,0,1,0,0,0
6047,0,2,46.11795065458208,1,58.0,0,0,0,0,0,1,0,0,0
6048,0,2,27.28903225806452,1,20.0,0,1,0,0,0,0,0,0,0
6049,0,2,43.07323943661972,1,50.0,0,0,0,0,0,1,0,0,0
6050,0,2,52.75142314990512,1,53.44444444444444,0,0,1,0,0,0,0,0,0
6051,0,2,34.422688422688424,0,49.85714285714285,0,0,0,1,0,0,0,0,1
6052,0,2,48.37104072398191,0,54.0,0,0,0,1,0,0,0,0,0
6053,0,2,46.11500547645126,1,56.0,0,0,1,0,0,0,0,0,0
6054,0,2,34.10897435897436,1,33.0,1,0,0,0,0,0,0,0,0
6055,0,2,35.38418627213194,1,39.333333333333336,0,0,0,1,0,0,0,0,0
6056,0,2,40.154843630816174,0,28.666666666666668,0,0,0,0,0,1,0,0,1
6057,0,2,44.299455535390194,0,50.0,0,0,0,0,0,1,0,0,1
6058,0,2,39.12936083524319,1,42.333333333333336,0,0,0,1,0,0,0,0,0
6059,0,2,55.00299681588312,1,53.44444444444444,0,0,0,0,0,1,0,0,0
6060,0,2,42.82432432432432,0,31.22222222222222,0,0,0,0,0,1,0,0,1
6061,0,2,49.21629213483146,0,54.0,0,0,0,1,0,0,0,0,0
6062,0,2,48.285714285714285,0,56.45454545454545,0,0,0,0,0,1,0,0,0
6063,0,2,41.88205128205128,1,35.57142857142857,1,0,0,0,0,0,0,0,0
6064,0,1,44.48494347532997,0,41.0,0,0,0,0,0,1,0,0,1
6065,0,1,42.249744637385085,0,33.0,0,0,0,1,0,0,0,0,1
6066,0,1,48.11839166046165,1,53.44444444444444,0,0,0,0,0,1,0,0,0
6067,0,1,35.00417215634607,0,21.285714285714285,0,0,0,1,0,0,0,0,1
6068,0,1,43.1177995669742,0,42.333333333333336,0,0,0,0,0,1,0,0,0
6069,0,1,44.4939393939394,1,12.0,0,0,0,0,0,1,0,0,0
6070,0,1,40.49181286549708,1,38.27272727272727,0,0,0,0,0,1,0,0,0
6071,0,1,47.866089722851285,0,35.42857142857143,0,0,0,0,0,0,1,0,1
6072,0,1,52.51948051948053,1,49.85714285714285,0,0,0,0,0,1,0,0,0
6073,0,1,46.884801189149016,1,35.57142857142857,0,0,0,0,0,1,0,0,0
6074,0,1,49.68233618233618,1,70.5,0,0,0,0,0,1,0,0,0
6075,0,1,44.09699385484139,1,20.333333333333336,0,0,0,0,0,1,0,0,0
6077,0,1,45.27559011385726,0,68.16666666666667,0,0,0,1,0,0,0,0,1
6078,0,3,41.19047619047619,1,45.5,0,0,0,0,0,1,0,0,0
6079,0,3,46.47594501718213,0,23.55555555555556,0,0,0,0,0,1,0,0,1
6080,0,3,39.660713429927,0,44.80952380952381,0,0,0,0,0,1,0,0,0
6081,0,3,44.57142857142857,0,51.46153846153846,0,0,0,1,0,0,0,0,0
6082,0,3,44.26559238540536,0,48.94444444444444,0,0,1,0,0,0,0,0,0
6083,0,3,32.41526830167804,1,28.428571428571427,0,0,0,0,0,1,0,0,0
6084,0,3,44.39842022116903,1,58.0,0,1,0,0,0,0,0,0,0
6085,0,3,49.157349896480326,0,38.27272727272727,0,0,0,0,0,1,0,0,1
6086,0,3,34.40956409481693,0,20.090909090909093,0,0,0,0,0,0,1,0,0
6087,0,3,51.42857142857143,1,58.0,0,0,0,1,0,0,0,0,0
6088,0,3,43.29473932727828,0,56.45454545454545,0,0,0,1,0,0,0,0,1
6089,0,3,49.41581307334732,0,48.333333333333336,0,0,0,1,0,0,0,0,1
6090,0,2,42.43218357205495,1,31.22222222222222,0,0,1,0,0,0,0,0,0
6091,0,2,39.08542875564152,0,53.44444444444444,0,0,0,1,0,0,0,0,1
6092,0,2,35.33807097105989,0,28.764705882352946,0,0,0,0,0,0,0,0,0
6093,0,2,41.285714285714285,0,71.14285714285714,0,0,0,1,0,0,0,0,0
6094,0,2,38.261516563147,0,58.0,0,0,0,1,0,0,0,0,1
6095,0,2,41.54468219005664,0,35.57142857142857,0,0,0,0,0,1,0,0,0
6096,0,2,37.52965479635921,0,28.333333333333336,0,0,0,0,0,1,0,0,1
6097,0,2,28.95417413827456,0,40.0,0,0,0,1,0,0,0,0,0
6098,0,2,35.339304531085354,0,56.0,0,0,0,1,0,0,0,0,0
6099,0,2,46.93287182714496,1,42.333333333333336,0,0,0,1,0,0,0,0,0
6100,0,2,48.3156089193825,1,64.14285714285714,0,0,0,0,0,1,0,0,0
6101,0,2,41.148724082934606,0,58.0,0,0,0,0,0,0,0,0,0
6102,0,2,41.390625,1,31.22222222222222,0,1,0,0,0,0,0,0,0
6103,0,2,51.90720390720391,1,60.0,0,1,0,0,0,0,0,0,0
6104,0,2,45.93684746625923,1,64.55555555555556,0,0,1,0,0,0,0,0,0
6105,0,2,44.86022070415134,0,64.14285714285714,0,0,0,0,0,1,0,0,1
6106,0,2,33.19484702093398,0,20.090909090909093,0,0,0,0,0,1,0,0,1
6107,0,2,43.71712195850127,1,28.666666666666668,1,0,0,0,0,0,0,0,0
6108,0,2,42.30827067669173,1,49.85714285714285,0,0,0,1,0,0,0,0,0
6110,0,2,42.25160313501959,0,45.333333333333336,0,0,0,1,0,0,0,0,0
6111,0,1,62.55005035246727,0,45.333333333333336,0,0,0,0,0,1,0,0,1
6112,0,1,40.86134544667965,0,35.57142857142857,0,0,0,1,0,0,0,0,1
6113,0,1,44.75165168594313,0,35.57142857142857,0,0,0,0,0,1,0,0,1
6114,0,1,46.88311390580992,0,56.0,0,0,0,0,0,1,0,0,1
6115,0,1,38.90254237288136,1,28.666666666666668,0,0,0,0,0,1,0,0,0
6116,0,1,36.08646101932321,0,43.76923076923077,0,0,0,0,0,0,0,0,1
6117,0,1,44.75490196078432,0,36.333333333333336,0,0,0,1,0,0,0,0,1
6118,0,1,37.42324561403509,1,20.0,0,0,0,0,0,1,0,0,0
6119,0,1,42.51975088967971,1,20.5,0,0,0,1,0,0,0,0,0
6120,0,1,43.58998516820603,0,51.46153846153846,0,0,0,0,0,1,0,0,1
6122,0,1,39.634674922600624,1,20.11111111111111,0,0,0,1,0,0,0,0,0
6123,0,1,43.58571428571429,1,31.22222222222222,0,0,0,0,0,1,0,0,0
6125,0,1,40.01477832512315,0,79.0,0,0,0,1,0,0,0,0,0
6126,0,3,39.21122417514647,1,35.57142857142857,0,0,0,0,0,1,0,0,0
6127,0,3,38.41889483065954,1,42.333333333333336,0,0,0,0,0,1,0,0,0
6128,0,3,24.30058347449652,0,30.0,0,0,0,1,0,0,0,0,0
6129,0,3,34.946510371650824,0,49.71428571428572,0,0,0,0,0,1,0,0,0
6130,0,3,50.738711412283536,0,45.77777777777778,0,0,0,0,0,1,0,0,0
6131,0,3,51.8572806171649,0,49.71428571428572,0,0,1,0,0,0,0,0,0
6132,0,3,41.56583969465649,0,56.45454545454545,0,0,0,1,0,0,0,0,1
6133,0,3,46.911949685534594,1,64.55555555555556,0,0,0,0,0,1,0,0,0
6134,0,3,51.924913109056334,0,53.66666666666666,0,0,0,0,0,1,0,0,1
6135,0,3,30.10821421764818,0,28.666666666666668,0,0,0,0,0,1,0,0,1
6136,0,3,46.66666666666667,0,56.85714285714285,0,0,0,0,0,1,0,0,0
6137,0,3,40.06906519785929,0,14.25,0,0,0,0,0,1,0,0,1
6138,0,3,48.0014115749143,0,29.181818181818183,0,0,0,0,0,1,0,0,1
6139,0,3,51.781252528521726,0,58.0,0,0,0,0,0,1,0,0,1
6140,0,3,48.30452127659574,0,64.14285714285714,0,0,0,1,0,0,0,0,0
6141,0,3,41.24038461538461,0,31.22222222222222,0,0,0,1,0,0,0,0,0
6142,0,3,30.23079320554776,0,28.333333333333336,0,0,0,1,0,0,0,0,1
6143,0,3,33.213916975980204,0,51.46153846153846,0,0,0,1,0,0,0,0,0
6144,0,3,35.9009009009009,0,36.07692307692308,0,1,0,0,0,0,0,0,1
6145,0,3,36.89392478302796,1,42.333333333333336,0,1,0,0,0,0,0,0,0
6146,0,3,38.94935064935065,0,56.45454545454545,0,0,0,1,0,0,0,0,1
6147,0,2,36.11282051282051,1,20.11111111111111,0,1,0,0,0,0,0,0,0
6148,0,2,38.54245942693596,0,55.0,0,0,0,1,0,0,0,0,1
6149,0,2,41.677925500059885,0,45.0,0,0,1,0,0,0,0,0,0
6150,0,2,42.450996808120976,0,29.181818181818183,0,0,0,0,0,0,1,0,1
6151,0,2,42.24408014571949,1,30.0,0,0,0,1,0,0,0,0,0
6152,0,2,43.47180599369085,0,37.0,0,0,0,0,0,1,0,0,0
6153,0,2,41.06933842239186,1,33.0,0,1,0,0,0,0,0,0,0
6154,0,2,46.739408473221424,1,70.5,0,0,0,1,0,0,0,0,0
6155,0,2,42.98459731105599,0,45.315789473684205,0,0,0,0,0,1,0,0,0
6156,0,2,40.93003144654088,0,56.0,0,1,0,0,0,0,0,0,1
6157,0,2,40.14602116321944,0,40.52941176470589,0,0,0,0,0,1,0,0,0
6158,0,2,35.03535696940262,0,29.181818181818183,0,1,0,0,0,0,0,0,0
6159,0,2,39.25658914728682,0,64.14285714285714,0,1,0,0,0,0,0,0,1
6160,0,1,43.456989247311824,1,45.5,0,0,0,0,0,1,0,0,0
6161,0,1,58.13781055900621,0,58.0,0,1,0,0,0,0,0,0,0
6162,0,1,48.4955609362389,1,29.181818181818183,0,0,0,0,0,1,0,0,0
6163,0,1,44.09808834446919,0,49.71428571428572,0,1,0,0,0,0,0,0,0
6164,0,1,35.42246883551231,1,20.666666666666668,0,0,0,0,0,1,0,0,0
6165,0,1,40.55305401312468,0,35.42857142857143,0,0,0,0,0,1,0,0,1
6166,0,1,39.72662942271881,1,58.0,0,0,0,1,0,0,0,0,0
6167,0,1,46.06361499415178,0,53.44444444444444,0,0,0,0,0,1,0,0,0
6168,0,1,37.85631618759455,0,22.666666666666668,0,0,0,0,0,0,1,0,1
6170,0,1,41.14353244520842,1,53.44444444444444,0,1,0,0,0,0,0,0,0
6171,0,1,46.79683112715604,1,33.0,0,0,0,0,0,1,0,0,0
6172,0,1,36.94162826420891,1,40.0,0,0,0,0,0,1,0,0,0
6173,0,3,49.637088733798606,1,53.44444444444444,0,0,0,0,0,1,0,0,0
6174,0,3,44.8206599713056,0,45.333333333333336,0,0,0,0,0,1,0,0,1
6175,0,3,51.98706601578539,0,49.85714285714285,0,0,0,0,0,1,0,0,1
6176,0,3,40.64833809764026,0,47.25,0,0,0,0,0,1,0,0,0
6177,0,3,46.4305346070052,0,40.0,0,0,0,1,0,0,0,0,0
6178,0,3,50.16311089379005,0,53.66666666666666,0,0,0,0,0,1,0,0,1
6179,0,3,49.03896713615024,0,64.55555555555556,0,0,1,0,0,0,0,0,1
6180,0,3,36.65714285714286,1,33.0,0,0,0,0,0,1,0,0,0
6181,0,3,42.58145363408521,0,42.333333333333336,0,0,0,0,0,1,0,0,1
6182,0,3,46.19495512328584,0,38.27272727272727,0,0,0,1,0,0,0,0,1
6183,0,3,28.95861601085482,0,38.27272727272727,0,0,0,1,0,0,0,0,1
6184,0,3,54.36862655029858,0,56.45454545454545,0,0,0,0,0,1,0,0,1
6185,0,3,54.76750700280112,1,83.0,0,0,0,0,0,1,0,0,0
6186,0,3,45.17204301075269,0,39.333333333333336,0,0,0,1,0,0,0,0,1
6187,0,3,35.689138822541274,0,49.71428571428572,0,0,0,1,0,0,0,0,0
6188,0,3,46.37977602108037,0,45.315789473684205,0,0,0,0,0,1,0,0,1
6189,0,3,44.5299043062201,0,55.0,1,0,0,0,0,0,0,0,1
6190,0,2,51.032311062431546,0,40.0,0,0,0,0,0,1,0,0,1
6191,0,2,35.4862062180244,0,43.76923076923077,0,0,0,1,0,0,0,0,1
6192,0,2,35.782544430935936,0,40.0,0,0,0,0,0,0,0,0,0
6193,0,2,45.426649258332425,0,29.181818181818183,0,0,1,0,0,0,0,0,1
6194,0,2,37.36973197781885,0,56.85714285714285,0,0,1,0,0,0,0,0,0
6195,0,2,43.88259441707717,0,41.0,0,0,1,0,0,0,0,0,1
6196,0,2,44.05484681064792,0,64.55555555555556,0,0,1,0,0,0,0,0,1
6197,0,2,45.83333333333333,0,35.57142857142857,0,0,1,0,0,0,0,0,1
6198,0,2,43.66836124401914,0,42.57142857142857,0,0,1,0,0,0,0,0,0
6199,0,2,53.70642612196213,0,49.85714285714285,0,0,0,0,0,1,0,0,1
6200,0,2,45.66927946940006,0,50.0,0,0,0,0,0,1,0,0,1
6201,0,2,43.64810126582279,0,49.85714285714285,0,0,0,0,0,1,0,0,1
6202,0,2,43.87051546391753,0,48.333333333333336,1,0,0,0,0,0,0,0,1
6203,0,2,38.79864294883551,0,45.5,0,0,0,0,0,1,0,0,1
6204,0,2,34.309531732826244,0,40.0,0,0,0,1,0,0,0,0,0
6205,0,2,50.11195477016361,0,28.285714285714285,0,0,0,0,0,1,0,0,1
6206,0,2,45.63662239089184,1,54.0,1,0,0,0,0,0,0,0,0
6207,0,2,42.93787748058672,1,53.44444444444444,0,0,0,0,0,1,0,0,0
6208,0,1,44.86778421590803,0,53.66666666666666,0,0,0,1,0,0,0,0,1
6209,0,1,47.78484888829716,1,50.0,0,0,1,0,0,0,0,0,0
6210,0,1,33.15113871635611,0,20.692307692307693,0,0,0,1,0,0,0,0,0
6211,0,1,48.0041502069225,0,28.764705882352946,0,0,0,0,0,1,0,0,1
6212,0,1,41.0863332271424,0,28.285714285714285,0,0,0,1,0,0,0,0,1
6213,0,1,35.2625786163522,0,47.36363636363637,0,0,0,0,0,1,0,0,1
6214,0,1,43.84859400418313,0,68.16666666666667,0,0,0,1,0,0,0,0,1
6215,0,1,38.96794871794872,1,37.833333333333336,0,0,0,1,0,0,0,0,0
6216,0,1,41.61217948717949,1,45.5,0,0,0,1,0,0,0,0,0
6217,0,1,47.527818270165206,1,28.666666666666668,0,0,0,1,0,0,0,0,0
6218,0,3,49.01851851851852,1,47.36363636363637,0,0,0,0,0,1,0,0,0
6219,0,3,39.77996225228059,1,40.0,0,0,0,0,0,1,0,0,0
6220,0,3,49.09090226128765,0,51.46153846153846,0,0,0,0,0,1,0,0,1
6221,0,3,36.01457194899818,0,58.0,0,0,0,0,0,0,1,0,1
6222,0,3,48.80249280920422,0,47.36363636363637,0,0,0,1,0,0,0,0,0
6223,0,3,45.56436318320775,0,47.36363636363637,0,0,0,0,0,1,0,0,1
6224,0,3,43.38159285899992,0,38.27272727272727,0,0,0,0,0,1,0,0,1
6225,0,3,45.03124528870798,0,64.55555555555556,0,0,0,1,0,0,0,0,1
6226,0,3,29.55419939577039,0,69.66666666666667,0,0,0,1,0,0,0,0,1
6227,0,3,38.23015137472969,0,28.333333333333336,0,0,0,1,0,0,0,0,1
6228,0,3,37.918298351880544,0,49.71428571428572,0,0,0,0,0,1,0,0,0
6229,0,3,34.31182795698925,0,38.27272727272727,0,0,0,0,0,0,0,0,1
6230,0,3,49.1874213836478,0,35.57142857142857,0,0,0,0,0,1,0,0,1
6231,0,3,45.31034250269687,0,30.0,0,0,1,0,0,0,0,0,0
6232,0,3,37.44701086956522,0,34.75,0,0,0,1,0,0,0,0,1
6233,0,3,45.7294827659484,0,78.42857142857143,0,0,0,0,0,0,0,0,1
6234,0,3,39.27064676616916,0,20.5,0,0,0,1,0,0,0,0,1
6235,0,3,42.261200198379896,0,60.0,0,0,0,1,0,0,0,0,0
6236,0,3,40.178689427312776,0,42.333333333333336,0,0,0,1,0,0,0,0,1
6237,0,3,34.90078906851424,0,47.36363636363637,0,0,0,1,0,0,0,0,0
6238,0,2,45.21968148204235,0,48.333333333333336,0,0,1,0,0,0,0,0,0
6239,0,2,39.84415584415584,1,42.333333333333336,0,0,0,0,0,1,0,0,0
6240,0,2,40.79654559309118,1,65.0,0,1,0,0,0,0,0,0,0
6241,0,2,46.76860829262182,0,47.25,0,0,0,0,0,1,0,0,1
6242,0,2,50.368950238582144,0,31.22222222222222,0,0,0,0,0,1,0,0,1
6243,0,2,41.220238095238095,0,70.5,0,0,0,1,0,0,0,0,1
6244,0,2,38.35367275553829,1,28.666666666666668,0,0,1,0,0,0,0,0,0
6245,0,2,44.32264159969384,0,53.44444444444444,0,0,1,0,0,0,0,0,0
6246,0,2,33.245200092528336,0,20.333333333333336,0,0,0,1,0,0,0,0,1
6247,0,2,42.36257723692279,0,20.090909090909093,0,0,0,0,0,1,0,0,1
6248,0,2,47.40909090909091,1,30.0,0,0,0,1,0,0,0,0,0
6249,0,2,46.18211610486891,0,21.142857142857142,0,0,0,0,0,1,0,0,1
6250,0,2,33.919196090577465,0,45.77777777777778,0,0,0,0,0,1,0,0,0
6251,0,2,37.382121352478,0,58.0,0,0,0,0,0,0,0,0,1
6252,0,2,45.03264604810997,1,65.0,0,0,0,0,0,1,0,0,0
6253,0,2,42.894822006472495,1,72.66666666666667,0,0,0,1,0,0,0,0,0
6254,0,1,37.14468864468864,0,29.0,0,0,0,1,0,0,0,0,0
6255,0,1,51.45997780636545,0,20.333333333333336,0,0,0,0,0,1,0,0,1
6256,0,1,47.61282551336469,1,58.0,0,0,0,1,0,0,0,0,0
6257,0,1,42.071982281284605,1,37.0,0,0,1,0,0,0,0,0,0
6258,0,1,44.06159420289855,1,33.0,0,1,0,0,0,0,0,0,0
6260,0,1,48.94597457627118,1,45.5,0,0,0,0,0,1,0,0,0
6261,0,1,42.79459944648066,0,35.0,0,0,0,0,0,1,0,0,1
6262,0,1,45.89604631318287,0,56.0,0,0,0,1,0,0,0,0,1
6263,0,1,47.54285714285714,1,50.0,0,0,0,0,0,1,0,0,0
6264,0,3,49.97402597402598,0,62.0,0,0,0,0,0,1,0,0,0
6265,0,3,35.95238095238095,0,53.44444444444444,0,0,0,1,0,0,0,0,1
6266,0,3,44.31899641577061,0,43.76923076923077,0,0,0,0,0,1,0,0,0
6267,0,3,41.64985994397759,0,64.14285714285714,0,0,0,1,0,0,0,0,1
6268,0,3,44.20759452411995,0,21.142857142857142,0,0,0,1,0,0,0,0,0
6269,0,3,24.97847560076662,0,14.0,0,0,0,1,0,0,0,0,0
6270,0,3,40.9013698630137,1,64.14285714285714,0,0,0,0,0,0,0,0,0
6271,0,3,44.356357927786505,0,42.333333333333336,0,0,0,0,0,0,0,0,1
6272,0,3,44.48235294117647,0,4.0,0,1,0,0,0,0,0,0,0
6273,0,2,36.95781705539359,0,85.0,0,0,0,0,0,0,0,0,1
6274,0,2,34.87938677960225,0,37.26923076923077,0,0,0,1,0,0,0,0,1
6275,0,2,50.08606557377049,1,58.0,0,0,0,1,0,0,0,0,0
6276,0,2,47.37504072987944,0,45.0,0,0,0,0,0,0,0,0,1
6277,0,2,35.07729007633588,0,45.333333333333336,0,0,0,1,0,0,0,0,1
6278,0,2,53.45816644414775,0,49.71428571428572,0,0,0,0,0,1,0,0,1
6279,0,2,41.122583299053886,0,41.66666666666667,0,1,0,0,0,0,0,0,1
6280,0,2,41.02272727272727,0,20.0,0,0,0,1,0,0,0,0,1
6281,0,2,26.317451205510903,0,36.04347826086956,0,0,0,0,0,1,0,0,0
6282,0,2,43.94574551131928,1,64.14285714285714,0,1,0,0,0,0,0,0,0
6283,0,2,33.89283489096573,0,33.0,0,0,0,1,0,0,0,0,1
6284,0,2,38.52072968490879,0,32.07142857142857,0,0,0,0,0,0,0,0,1
6285,0,1,46.29614158987168,0,40.52941176470589,0,0,0,0,0,1,0,0,0
6286,0,1,35.806698950766744,1,30.0,0,1,0,0,0,0,0,0,0
6287,0,1,32.854196796828965,0,45.333333333333336,0,0,0,0,0,1,0,0,1
6288,0,1,36.9375,1,35.0,0,0,0,0,0,1,0,0,0
6289,0,1,47.56314699792961,1,53.44444444444444,0,0,0,0,0,1,0,0,0
6290,0,1,53.63076923076923,1,50.0,0,0,0,0,0,1,0,0,0
6292,0,1,39.35760046592895,0,68.16666666666667,0,0,0,1,0,0,0,0,0
6293,0,3,42.779853874715535,1,49.85714285714285,0,0,0,0,0,1,0,0,0
6294,0,3,47.20639269406392,0,43.76923076923077,0,0,0,0,0,1,0,0,0
6295,0,3,41.08401826484018,1,35.57142857142857,0,0,0,0,0,1,0,0,0
6296,0,3,42.13533834586467,0,35.0,1,0,0,0,0,0,0,0,1
6297,0,3,35.41297912322702,0,40.0,0,0,0,1,0,0,0,0,0
6298,0,3,31.87728937728938,0,28.285714285714285,0,0,0,1,0,0,0,0,0
6299,0,3,41.806484295846,1,31.22222222222222,0,0,0,0,0,1,0,0,0
6300,0,3,32.94971264367816,0,65.0,0,0,0,1,0,0,0,0,1
6301,0,3,32.343176946892115,0,31.22222222222222,0,0,0,0,0,0,0,0,0
6302,0,3,44.13361072584374,0,30.0,0,0,0,0,0,1,0,0,0
6303,0,3,37.14596083231334,0,39.333333333333336,0,0,0,1,0,0,0,0,0
6304,0,3,39.21209238412346,0,56.0,0,0,0,0,0,0,0,0,0
6305,0,3,34.206738511086336,0,37.0,0,0,0,1,0,0,0,0,0
6306,0,3,36.673413493653975,0,29.0,0,0,0,1,0,0,0,0,0
